time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
19.291,1,2,0,-70.663,-5.304
19.296,1,1,1,-72.239,-6.880
19.296,1,2,0,-70.662,-5.303
19.301,1,1,1,-72.240,-6.881
19.301,1,2,0,-70.661,-5.303
19.306,1,1,1,-72.241,-6.883
19.306,1,2,0,-70.660,-5.302
19.311,1,1,1,-72.242,-6.884
19.311,1,2,0,-70.659,-5.301
19.316,1,1,1,-72.243,-6.885
19.316,1,2,0,-70.659,-5.300
19.321,1,1,1,-72.244,-6.886
19.321,1,2,0,-70.658,-5.300
19.326,1,1,1,-72.245,-6.887
19.326,1,2,0,-70.657,-5.299
19.331,1,1,1,-72.246,-6.888
19.331,1,2,0,-70.656,-5.298
19.336,1,1,1,-72.246,-6.889
19.336,1,2,0,-70.655,-5.297
19.341,1,1,1,-72.247,-6.890
19.341,1,2,0,-70.654,-5.297
19.346,1,1,1,-72.248,-6.891
19.346,1,2,0,-70.653,-5.296
19.351,1,1,1,-72.249,-6.892
19.351,1,2,0,-70.652,-5.295
19.356,1,1,1,-72.250,-6.893
19.356,1,2,0,-70.651,-5.294
19.361,1,1,1,-72.251,-6.894
19.361,1,2,0,-70.650,-5.294
19.366,1,1,1,-72.252,-6.895
19.366,1,2,0,-70.649,-5.293
19.371,1,1,1,-72.253,-6.896
19.371,1,2,0,-70.648,-5.292
19.376,1,1,1,-72.254,-6.898
19.376,1,2,0,-70.648,-5.291
19.381,1,1,1,-72.255,-6.899
19.381,1,2,0,-70.647,-5.291
19.386,1,1,1,-72.256,-6.900
19.386,1,2,0,-70.646,-5.290
19.391,1,1,1,-72.256,-6.901
19.391,1,2,0,-70.645,-5.289
19.396,1,1,1,-72.257,-6.902
19.396,1,2,0,-70.644,-5.288
19.401,1,1,1,-72.258,-6.903
19.401,1,2,0,-70.643,-5.288
19.406,1,1,1,-72.259,-6.904
19.406,1,2,0,-70.642,-5.287
19.411,1,1,1,-72.260,-6.905
19.411,1,2,0,-70.641,-5.286
19.416,1,1,1,-72.261,-6.906
19.416,1,2,0,-70.640,-5.285
19.421,1,1,1,-72.262,-6.907
19.421,1,2,0,-70.639,-5.285
19.426,1,1,1,-72.263,-6.908
19.426,1,2,0,-70.638,-5.284
19.431,1,1,1,-72.264,-6.909
19.431,1,2,0,-70.637,-5.283
19.436,1,1,1,-72.265,-6.910
19.436,1,2,0,-70.637,-5.282
19.441,1,1,1,-72.265,-6.912
19.441,1,2,0,-70.636,-5.282
19.446,1,1,1,-72.266,-6.913
19.446,1,2,0,-70.635,-5.281
19.451,1,1,1,-72.267,-6.914
19.451,1,2,0,-70.634,-5.280
19.456,1,1,1,-72.268,-6.915
19.456,1,2,0,-70.633,-5.279
19.461,1,1,1,-72.269,-6.916
19.461,1,2,0,-70.632,-5.279
19.466,1,1,1,-72.270,-6.917
19.466,1,2,0,-70.631,-5.278
19.471,1,1,1,-72.271,-6.918
19.471,1,2,0,-70.630,-5.277
19.476,1,1,1,-72.272,-6.919
19.476,1,2,0,-70.629,-5.277
19.481,1,1,1,-72.273,-6.920
19.481,1,2,0,-70.628,-5.276
19.486,1,1,1,-72.274,-6.921
19.486,1,2,0,-70.627,-5.275
19.491,1,1,1,-72.274,-6.922
19.491,1,2,0,-70.626,-5.274
19.496,1,1,1,-72.275,-6.923
19.496,1,2,0,-70.626,-5.274
19.501,1,1,1,-72.276,-6.924
19.501,1,2,0,-70.625,-5.273
19.506,1,1,1,-72.277,-6.926
19.506,1,2,0,-70.624,-5.272
19.511,1,1,1,-72.278,-6.927
19.511,1,2,0,-70.623,-5.271
19.516,1,1,1,-72.279,-6.928
19.516,1,2,0,-70.622,-5.271
19.521,1,1,1,-72.280,-6.929
19.521,1,2,0,-70.621,-5.270
19.526,1,1,1,-72.281,-6.930
19.526,1,2,0,-70.620,-5.269
19.531,1,1,1,-72.282,-6.931
19.531,1,2,0,-70.619,-5.268
19.536,1,1,1,-72.283,-6.932
19.536,1,2,0,-70.618,-5.268
19.541,1,1,1,-72.283,-6.933
19.541,1,2,0,-70.617,-5.267
19.546,1,1,1,-72.284,-6.934
19.546,1,2,0,-70.616,-5.266
19.551,1,1,1,-72.285,-6.935
19.551,1,2,0,-70.615,-5.265
19.556,1,1,1,-72.286,-6.936
19.556,1,2,0,-70.615,-5.265
19.561,1,1,1,-72.287,-6.937
19.561,1,2,0,-70.614,-5.264
19.566,1,1,1,-72.288,-6.939
19.566,1,2,0,-70.613,-5.263
19.571,1,1,1,-72.289,-6.940
19.571,1,2,0,-70.612,-5.263
19.576,1,1,1,-72.290,-6.941
19.576,1,2,0,-70.611,-5.262
19.581,1,1,1,-72.291,-6.942
19.581,1,2,0,-70.610,-5.261
19.586,1,1,1,-72.292,-6.943
19.586,1,2,0,-70.609,-5.260
19.591,1,1,1,-72.292,-6.944
19.591,1,2,0,-70.608,-5.260
19.596,1,1,1,-72.293,-6.945
19.596,1,2,0,-70.607,-5.259
19.601,1,1,1,-72.294,-6.946
19.601,1,2,0,-70.606,-5.258
19.606,1,1,1,-72.295,-6.947
19.606,1,2,0,-70.605,-5.257
19.611,1,1,1,-72.296,-6.948
19.611,1,2,0,-70.604,-5.257
19.616,1,1,1,-72.297,-6.949
19.616,1,2,0,-70.604,-5.256
19.621,1,1,1,-72.298,-6.950
19.621,1,2,0,-70.603,-5.255
19.626,1,1,1,-72.299,-6.951
19.626,1,2,0,-70.602,-5.254
19.631,1,1,1,-72.300,-6.953
19.631,1,2,0,-70.601,-5.254
19.636,1,1,1,-72.301,-6.954
19.636,1,2,0,-70.600,-5.253
19.641,1,1,1,-72.301,-6.955
19.641,1,2,0,-70.599,-5.252
19.646,1,1,1,-72.302,-6.956
19.646,1,2,0,-70.598,-5.252
19.651,1,1,1,-72.303,-6.957
19.651,1,2,0,-70.597,-5.251
19.656,1,1,1,-72.304,-6.958
19.656,1,2,0,-70.596,-5.250
19.661,1,1,1,-72.305,-6.959
19.661,1,2,0,-70.595,-5.249
19.666,1,1,1,-72.306,-6.960
19.666,1,2,0,-70.594,-5.249
19.671,1,1,1,-72.307,-6.961
19.671,1,2,0,-70.594,-5.248
19.676,1,1,1,-72.308,-6.962
19.676,1,2,0,-70.593,-5.247
19.681,1,1,1,-72.309,-6.963
19.681,1,2,0,-70.592,-5.246
19.686,1,1,1,-72.310,-6.964
19.686,1,2,0,-70.591,-5.246
19.691,1,1,1,-72.310,-6.966
19.691,1,2,0,-70.590,-5.245
19.696,1,1,1,-72.311,-6.967
19.696,1,2,0,-70.589,-5.244
19.701,1,1,1,-72.312,-6.968
19.701,1,2,0,-70.588,-5.244
19.706,1,1,1,-72.313,-6.969
19.706,1,2,0,-70.587,-5.243
19.711,1,1,1,-72.314,-6.970
19.711,1,2,0,-70.586,-5.242
19.716,1,1,1,-72.315,-6.971
19.716,1,2,0,-70.585,-5.241
19.721,1,1,1,-72.316,-6.972
19.721,1,2,0,-70.584,-5.241
19.726,1,1,1,-72.317,-6.973
19.726,1,2,0,-70.583,-5.240
19.731,1,1,1,-72.318,-6.974
19.731,1,2,0,-70.583,-5.239
19.736,1,1,1,-72.319,-6.975
19.736,1,2,0,-70.582,-5.238
19.741,1,1,1,-72.319,-6.976
19.741,1,2,0,-70.581,-5.238
19.746,1,1,1,-72.320,-6.978
19.746,1,2,0,-70.580,-5.237
19.751,1,1,1,-72.321,-6.979
19.751,1,2,0,-70.579,-5.236
19.756,1,1,1,-72.322,-6.980
19.756,1,2,0,-70.578,-5.236
19.761,1,1,1,-72.323,-6.981
19.761,1,2,0,-70.577,-5.235
19.766,1,1,1,-72.324,-6.982
19.766,1,2,0,-70.576,-5.234
19.771,1,1,1,-72.325,-6.983
19.771,1,2,0,-70.575,-5.233
19.776,1,1,1,-72.326,-6.984
19.776,1,2,0,-70.574,-5.233
19.781,1,1,1,-72.327,-6.985
19.781,1,2,0,-70.573,-5.232
19.786,1,1,1,-72.328,-6.986
19.786,1,2,0,-70.572,-5.231
19.791,1,1,1,-72.328,-6.987
19.791,1,2,0,-70.572,-5.230
19.796,1,1,1,-72.329,-6.988
19.796,1,2,0,-70.571,-5.230
19.801,1,1,1,-72.330,-6.989
19.801,1,2,0,-70.570,-5.229
19.806,1,1,1,-72.331,-6.991
19.806,1,2,0,-70.569,-5.228
19.811,1,1,1,-72.332,-6.992
19.811,1,2,0,-70.568,-5.228
19.816,1,1,1,-72.333,-6.993
19.816,1,2,0,-70.567,-5.227
19.821,1,1,1,-72.334,-6.994
19.821,1,2,0,-70.566,-5.226
19.826,1,1,1,-72.335,-6.995
19.826,1,2,0,-70.565,-5.225
19.831,1,1,1,-72.336,-6.996
19.831,1,2,0,-70.564,-5.225
19.836,1,1,1,-72.337,-6.997
19.836,1,2,0,-70.563,-5.224
19.841,1,1,1,-72.337,-6.998
19.841,1,2,0,-70.562,-5.223
19.846,1,1,1,-72.338,-6.999
19.846,1,2,0,-70.562,-5.222
19.851,1,1,1,-72.339,-7.000
19.851,1,2,0,-70.561,-5.222
19.856,1,1,1,-72.340,-7.001
19.856,1,2,0,-70.560,-5.221
19.861,1,1,1,-72.341,-7.003
19.861,1,2,0,-70.559,-5.220
19.866,1,1,1,-72.342,-7.004
19.866,1,2,0,-70.558,-5.220
19.871,1,1,1,-72.343,-7.005
19.871,1,2,0,-70.557,-5.219
19.876,1,1,1,-72.344,-7.006
19.876,1,2,0,-70.556,-5.218
19.881,1,1,1,-72.345,-7.007
19.881,1,2,0,-70.555,-5.217
19.886,1,1,1,-72.345,-7.008
19.886,1,2,0,-70.554,-5.217
19.891,1,1,1,-72.346,-7.009
19.891,1,2,0,-70.553,-5.216
19.896,1,1,1,-72.347,-7.010
19.896,1,2,0,-70.552,-5.215
19.901,1,1,1,-72.348,-7.011
19.901,1,2,0,-70.551,-5.215
19.906,1,1,1,-72.349,-7.012
19.906,1,2,0,-70.551,-5.214
19.911,1,1,1,-72.350,-7.013
19.911,1,2,0,-70.550,-5.213
19.916,1,1,1,-72.351,-7.014
19.916,1,2,0,-70.549,-5.212
19.921,1,1,1,-72.352,-7.016
19.921,1,2,0,-70.548,-5.212
19.926,1,1,1,-72.353,-7.017
19.926,1,2,0,-70.547,-5.211
19.931,1,1,1,-72.354,-7.018
19.931,1,2,0,-70.546,-5.210
19.936,1,1,1,-72.354,-7.019
19.936,1,2,0,-70.545,-5.209
19.941,1,1,1,-72.355,-7.020
19.941,1,2,0,-70.544,-5.209
19.946,1,1,1,-72.356,-7.021
19.946,1,2,0,-70.543,-5.208
19.951,1,1,1,-72.357,-7.022
19.951,1,2,0,-70.542,-5.207
19.956,1,1,1,-72.358,-7.023
19.956,1,2,0,-70.541,-5.207
19.961,1,1,1,-72.359,-7.024
19.961,1,2,0,-70.541,-5.206
19.966,1,1,1,-72.360,-7.025
19.966,1,2,0,-70.540,-5.205
19.971,1,1,1,-72.361,-7.026
19.971,1,2,0,-70.539,-5.204
19.976,1,1,1,-72.362,-7.028
19.976,1,2,0,-70.538,-5.204
19.981,1,1,1,-72.363,-7.029
19.981,1,2,0,-70.537,-5.203
19.986,1,1,1,-72.363,-7.030
19.986,1,2,0,-70.536,-5.202
19.991,1,1,1,-72.364,-7.031
19.991,1,2,0,-70.535,-5.202
19.996,1,1,1,-72.365,-7.032
19.996,1,2,0,-70.534,-5.201
20.001,1,1,1,-72.366,-7.033
20.001,1,2,0,-70.533,-5.200
20.006,1,1,1,-72.367,-7.034
20.006,1,2,0,-70.532,-5.199
20.011,1,1,1,-72.368,-7.035
20.011,1,2,0,-70.531,-5.199
20.016,1,1,1,-72.369,-7.036
20.016,1,2,0,-70.530,-5.198
20.021,1,1,1,-72.370,-7.037
20.021,1,2,0,-70.530,-5.197
20.026,1,1,1,-72.371,-7.039
20.026,1,2,0,-70.529,-5.197
20.031,1,1,1,-72.372,-7.040
20.031,1,2,0,-70.528,-5.196
20.036,1,1,1,-72.372,-7.041
20.036,1,2,0,-70.527,-5.195
20.041,1,1,1,-72.373,-7.042
20.041,1,2,0,-70.526,-5.194
20.046,1,1,1,-72.374,-7.043
20.046,1,2,0,-70.525,-5.194
20.051,1,1,1,-72.375,-7.044
20.051,1,2,0,-70.524,-5.193
20.056,1,1,1,-72.376,-7.045
20.056,1,2,0,-70.523,-5.192
20.061,1,1,1,-72.377,-7.046
20.061,1,2,0,-70.522,-5.192
20.066,1,1,1,-72.378,-7.047
20.066,1,2,0,-70.521,-5.191
20.071,1,1,1,-72.379,-7.048
20.071,1,2,0,-70.520,-5.190
20.076,1,1,1,-72.380,-7.049
20.076,1,2,0,-70.520,-5.189
20.081,1,1,1,-72.380,-7.051
20.081,1,2,0,-70.519,-5.189
20.086,1,1,1,-72.381,-7.052
20.086,1,2,0,-70.518,-5.188
20.091,1,1,1,-72.382,-7.053
20.091,1,2,0,-70.517,-5.187
20.096,1,1,1,-72.383,-7.054
20.096,1,2,0,-70.516,-5.187
20.101,1,1,1,-72.384,-7.055
20.101,1,2,0,-70.515,-5.186
20.106,1,1,1,-72.385,-7.056
20.106,1,2,0,-70.514,-5.185
20.111,1,1,1,-72.386,-7.057
20.111,1,2,0,-70.513,-5.184
20.116,1,1,1,-72.387,-7.058
20.116,1,2,0,-70.512,-5.184
20.121,1,1,1,-72.388,-7.059
20.121,1,2,0,-70.511,-5.183
20.126,1,1,1,-72.389,-7.060
20.126,1,2,0,-70.510,-5.182
20.131,1,1,1,-72.389,-7.062
20.131,1,2,0,-70.510,-5.182
20.136,1,1,1,-72.390,-7.063
20.136,1,2,0,-70.509,-5.181
20.141,1,1,1,-72.391,-7.064
20.141,1,2,0,-70.508,-5.180
20.146,1,1,1,-72.392,-7.065
20.146,1,2,0,-70.507,-5.179
20.151,1,1,1,-72.393,-7.066
20.151,1,2,0,-70.506,-5.179
20.156,1,1,1,-72.394,-7.067
20.156,1,2,0,-70.505,-5.178
20.161,1,1,1,-72.395,-7.068
20.161,1,2,0,-70.504,-5.177
20.166,1,1,1,-72.396,-7.069
20.166,1,2,0,-70.503,-5.177
20.171,1,1,1,-72.397,-7.070
20.171,1,2,0,-70.502,-5.176
20.176,1,1,1,-72.398,-7.071
20.176,1,2,0,-70.501,-5.175
20.181,1,1,1,-72.398,-7.072
20.181,1,2,0,-70.500,-5.174
20.186,1,1,1,-72.399,-7.074
20.186,1,2,0,-70.499,-5.174
20.191,1,1,1,-72.400,-7.075
20.191,1,2,0,-70.499,-5.173
20.196,1,1,1,-72.401,-7.076
20.196,1,2,0,-70.498,-5.172
20.201,1,1,1,-72.402,-7.077
20.201,1,2,0,-70.497,-5.172
20.206,1,1,1,-72.403,-7.078
20.206,1,2,0,-70.496,-5.171
20.211,1,1,1,-72.404,-7.079
20.211,1,2,0,-70.495,-5.170
20.216,1,1,1,-72.405,-7.080
20.216,1,2,0,-70.494,-5.170
20.221,1,1,1,-72.406,-7.081
20.221,1,2,0,-70.493,-5.169
20.226,1,1,1,-72.406,-7.082
20.226,1,2,0,-70.492,-5.168
20.231,1,1,1,-72.407,-7.083
20.231,1,2,0,-70.491,-5.167
20.236,1,1,1,-72.408,-7.085
20.236,1,2,0,-70.490,-5.167
20.241,1,1,1,-72.409,-7.086
20.241,1,2,0,-70.489,-5.166
20.246,1,1,1,-72.410,-7.087
20.246,1,2,0,-70.489,-5.165
20.251,1,1,1,-72.411,-7.088
20.251,1,2,0,-70.488,-5.165
20.256,1,1,1,-72.412,-7.089
20.256,1,2,0,-70.487,-5.164
20.261,1,1,1,-72.413,-7.090
20.261,1,2,0,-70.486,-5.163
20.266,1,1,1,-72.414,-7.091
20.266,1,2,0,-70.485,-5.162
20.271,1,1,1,-72.415,-7.092
20.271,1,2,0,-70.484,-5.162
20.276,1,1,1,-72.415,-7.093
20.276,1,2,0,-70.483,-5.161
20.281,1,1,1,-72.416,-7.094
20.281,1,2,0,-70.482,-5.160
20.286,1,1,1,-72.417,-7.096
20.286,1,2,0,-70.481,-5.160
20.291,1,1,1,-72.418,-7.097
20.291,1,2,0,-70.480,-5.159
20.296,1,1,1,-72.419,-7.098
20.296,1,2,0,-70.479,-5.158
20.301,1,1,1,-72.420,-7.099
20.301,1,2,0,-70.479,-5.158
20.306,1,1,1,-72.421,-7.100
20.306,1,2,0,-70.478,-5.157
20.311,1,1,1,-72.422,-7.101
20.311,1,2,0,-70.477,-5.156
20.316,1,1,1,-72.423,-7.102
20.316,1,2,0,-70.476,-5.155
20.321,1,1,1,-72.423,-7.103
20.321,1,2,0,-70.475,-5.155
20.326,1,1,1,-72.424,-7.104
20.326,1,2,0,-70.474,-5.154
20.331,1,1,1,-72.425,-7.105
20.331,1,2,0,-70.473,-5.153
20.336,1,1,1,-72.426,-7.107
20.336,1,2,0,-70.472,-5.153
20.341,1,1,1,-72.427,-7.108
20.341,1,2,0,-70.471,-5.152
20.346,1,1,1,-72.428,-7.109
20.346,1,2,0,-70.470,-5.151
20.351,1,1,1,-72.429,-7.110
20.351,1,2,0,-70.469,-5.151
20.356,1,1,1,-72.430,-7.111
20.356,1,2,0,-70.469,-5.150
20.361,1,1,1,-72.431,-7.112
20.361,1,2,0,-70.468,-5.149
20.366,1,1,1,-72.432,-7.113
20.366,1,2,0,-70.467,-5.148
20.371,1,1,1,-72.432,-7.114
20.371,1,2,0,-70.466,-5.148
20.376,1,1,1,-72.433,-7.115
20.376,1,2,0,-70.465,-5.147
20.381,1,1,1,-72.434,-7.116
20.381,1,2,0,-70.464,-5.146
20.386,1,1,1,-72.435,-7.118
20.386,1,2,0,-70.463,-5.146
20.391,1,1,1,-72.436,-7.119
20.391,1,2,0,-70.462,-5.145
20.396,1,1,1,-72.437,-7.120
20.396,1,2,0,-70.461,-5.144
20.401,1,1,1,-72.438,-7.121
20.401,1,2,0,-70.460,-5.143
20.406,1,1,1,-72.439,-7.122
20.406,1,2,0,-70.459,-5.143
20.411,1,1,1,-72.440,-7.123
20.411,1,2,0,-70.459,-5.142
20.416,1,1,1,-72.440,-7.124
20.416,1,2,0,-70.458,-5.141
20.421,1,1,1,-72.441,-7.125
20.421,1,2,0,-70.457,-5.141
20.426,1,1,1,-72.442,-7.126
20.426,1,2,0,-70.456,-5.140
20.431,1,1,1,-72.443,-7.128
20.431,1,2,0,-70.455,-5.139
20.436,1,1,1,-72.444,-7.129
20.436,1,2,0,-70.454,-5.139
20.441,1,1,1,-72.445,-7.130
20.441,1,2,0,-70.453,-5.138
20.446,1,1,1,-72.446,-7.131
20.446,1,2,0,-70.452,-5.137
20.451,1,1,1,-72.447,-7.132
20.451,1,2,0,-70.451,-5.137
20.456,1,1,1,-72.448,-7.133
20.456,1,2,0,-70.450,-5.136
20.461,1,1,1,-72.449,-7.134
20.461,1,2,0,-70.449,-5.135
20.466,1,1,1,-72.449,-7.135
20.466,1,2,0,-70.449,-5.134
20.471,1,1,1,-72.450,-7.136
20.471,1,2,0,-70.448,-5.134
20.476,1,1,1,-72.451,-7.137
20.476,1,2,0,-70.447,-5.133
20.481,1,1,1,-72.452,-7.139
20.481,1,2,0,-70.446,-5.132
20.486,1,1,1,-72.453,-7.140
20.486,1,2,0,-70.445,-5.132
20.491,1,1,1,-72.454,-7.141
20.491,1,2,0,-70.444,-5.131
20.496,1,1,1,-72.455,-7.142
20.496,1,2,0,-70.443,-5.130
20.501,1,1,1,-72.456,-7.143
20.501,1,2,0,-70.442,-5.130
20.506,1,1,1,-72.457,-7.144
20.506,1,2,0,-70.441,-5.129
20.511,1,1,1,-72.457,-7.145
20.511,1,2,0,-70.440,-5.128
20.516,1,1,1,-72.458,-7.146
20.516,1,2,0,-70.439,-5.127
20.521,1,1,1,-72.459,-7.147
20.521,1,2,0,-70.439,-5.127
20.526,1,1,1,-72.460,-7.149
20.526,1,2,0,-70.438,-5.126
20.531,1,1,1,-72.461,-7.150
20.531,1,2,0,-70.437,-5.125
20.536,1,1,1,-72.462,-7.151
20.536,1,2,0,-70.436,-5.125
20.541,1,1,1,-72.463,-7.152
20.541,1,2,0,-70.435,-5.124
20.546,1,1,1,-72.464,-7.153
20.546,1,2,0,-70.434,-5.123
20.551,1,1,1,-72.465,-7.154
20.551,1,2,0,-70.433,-5.123
20.556,1,1,1,-72.465,-7.155
20.556,1,2,0,-70.432,-5.122
20.561,1,1,1,-72.466,-7.156
20.561,1,2,0,-70.431,-5.121
20.566,1,1,1,-72.467,-7.157
20.566,1,2,0,-70.430,-5.121
20.571,1,1,1,-72.468,-7.158
20.571,1,2,0,-70.429,-5.120
20.576,1,1,1,-72.469,-7.160
20.576,1,2,0,-70.429,-5.119
20.581,1,1,1,-72.470,-7.161
20.581,1,2,0,-70.428,-5.118
20.586,1,1,1,-72.471,-7.162
20.586,1,2,0,-70.427,-5.118
20.591,1,1,1,-72.472,-7.163
20.591,1,2,0,-70.426,-5.117
20.596,1,1,1,-72.473,-7.164
20.596,1,2,0,-70.425,-5.116
20.601,1,1,1,-72.474,-7.165
20.601,1,2,0,-70.424,-5.116
20.606,1,1,1,-72.474,-7.166
20.606,1,2,0,-70.423,-5.115
20.611,1,1,1,-72.475,-7.167
20.611,1,2,0,-70.422,-5.114
20.616,1,1,1,-72.476,-7.168
20.616,1,2,0,-70.421,-5.114
20.621,1,1,1,-72.477,-7.170
20.621,1,2,0,-70.420,-5.113
20.626,1,1,1,-72.478,-7.171
20.626,1,2,0,-70.420,-5.112
20.631,1,1,1,-72.479,-7.172
20.631,1,2,0,-70.419,-5.112
20.636,1,1,1,-72.480,-7.173
20.636,1,2,0,-70.418,-5.111
20.641,1,1,1,-72.481,-7.174
20.641,1,2,0,-70.417,-5.110
20.646,1,1,1,-72.482,-7.175
20.646,1,2,0,-70.416,-5.109
20.651,1,1,1,-72.482,-7.176
20.651,1,2,0,-70.415,-5.109
20.656,1,1,1,-72.483,-7.177
20.656,1,2,0,-70.414,-5.108
20.661,1,1,1,-72.484,-7.178
20.661,1,2,0,-70.413,-5.107
20.666,1,1,1,-72.485,-7.180
20.666,1,2,0,-70.412,-5.107
20.671,1,1,1,-72.486,-7.181
20.671,1,2,0,-70.411,-5.106
20.676,1,1,1,-72.487,-7.182
20.676,1,2,0,-70.410,-5.105
20.681,1,1,1,-72.488,-7.183
20.681,1,2,0,-70.410,-5.105
20.686,1,1,1,-72.489,-7.184
20.686,1,2,0,-70.409,-5.104
20.691,1,1,1,-72.490,-7.185
20.691,1,2,0,-70.408,-5.103
20.696,1,1,1,-72.490,-7.186
20.696,1,2,0,-70.407,-5.103
20.701,1,1,1,-72.491,-7.187
20.701,1,2,0,-70.406,-5.102
20.706,1,1,1,-72.492,-7.188
20.706,1,2,0,-70.405,-5.101
20.711,1,1,1,-72.493,-7.190
20.711,1,2,0,-70.404,-5.101
20.716,1,1,1,-72.494,-7.191
20.716,1,2,0,-70.403,-5.100
20.721,1,1,1,-72.495,-7.192
20.721,1,2,0,-70.402,-5.099
20.726,1,1,1,-72.496,-7.193
20.726,1,2,0,-70.401,-5.098
20.731,1,1,1,-72.497,-7.194
20.731,1,2,0,-70.400,-5.098
20.736,1,1,1,-72.498,-7.195
20.736,1,2,0,-70.400,-5.097
20.741,1,1,1,-72.499,-7.196
20.741,1,2,0,-70.399,-5.096
20.746,1,1,1,-72.499,-7.197
20.746,1,2,0,-70.398,-5.096
20.751,1,1,1,-72.500,-7.198
20.751,1,2,0,-70.397,-5.095
20.756,1,1,1,-72.501,-7.200
20.756,1,2,0,-70.396,-5.094
20.761,1,1,1,-72.502,-7.201
20.761,1,2,0,-70.395,-5.094
20.766,1,1,1,-72.503,-7.202
20.766,1,2,0,-70.394,-5.093
20.771,1,1,1,-72.504,-7.203
20.771,1,2,0,-70.393,-5.092
20.776,1,1,1,-72.505,-7.204
20.776,1,2,0,-70.392,-5.092
20.781,1,1,1,-72.506,-7.205
20.781,1,2,0,-70.391,-5.091
20.786,1,1,1,-72.507,-7.206
20.786,1,2,0,-70.391,-5.090
20.791,1,1,1,-72.507,-7.207
20.791,1,2,0,-70.390,-5.090
20.796,1,1,1,-72.508,-7.208
20.796,1,2,0,-70.389,-5.089
20.801,1,1,1,-72.509,-7.210
20.801,1,2,0,-70.388,-5.088
20.806,1,1,1,-72.510,-7.211
20.806,1,2,0,-70.387,-5.087
20.811,1,1,1,-72.511,-7.212
20.811,1,2,0,-70.386,-5.087
20.816,1,1,1,-72.512,-7.213
20.816,1,2,0,-70.385,-5.086
20.821,1,1,1,-72.513,-7.214
20.821,1,2,0,-70.384,-5.085
20.826,1,1,1,-72.514,-7.215
20.826,1,2,0,-70.383,-5.085
20.831,1,1,1,-72.515,-7.216
20.831,1,2,0,-70.382,-5.084
20.836,1,1,1,-72.515,-7.217
20.836,1,2,0,-70.381,-5.083
20.841,1,1,1,-72.516,-7.218
20.841,1,2,0,-70.381,-5.083
20.846,1,1,1,-72.517,-7.220
20.846,1,2,0,-70.380,-5.082
20.851,1,1,1,-72.518,-7.221
20.851,1,2,0,-70.379,-5.081
20.856,1,1,1,-72.519,-7.222
20.856,1,2,0,-70.378,-5.081
20.861,1,1,1,-72.520,-7.223
20.861,1,2,0,-70.377,-5.080
20.866,1,1,1,-72.521,-7.224
20.866,1,2,0,-70.376,-5.079
20.871,1,1,1,-72.522,-7.225
20.871,1,2,0,-70.375,-5.079
20.876,1,1,1,-72.523,-7.226
20.876,1,2,0,-70.374,-5.078
20.881,1,1,1,-72.523,-7.227
20.881,1,2,0,-70.373,-5.077
20.886,1,1,1,-72.524,-7.229
20.886,1,2,0,-70.372,-5.077
20.891,1,1,1,-72.525,-7.230
20.891,1,2,0,-70.371,-5.076
20.896,1,1,1,-72.526,-7.231
20.896,1,2,0,-70.371,-5.075
20.901,1,1,1,-72.527,-7.232
20.901,1,2,0,-70.370,-5.075
20.906,1,1,1,-72.528,-7.233
20.906,1,2,0,-70.369,-5.074
20.911,1,1,1,-72.529,-7.234
20.911,1,2,0,-70.368,-5.073
20.916,1,1,1,-72.530,-7.235
20.916,1,2,0,-70.367,-5.073
20.921,1,1,1,-72.531,-7.236
20.921,1,2,0,-70.366,-5.072
20.926,1,1,1,-72.531,-7.237
20.926,1,2,0,-70.365,-5.071
20.931,1,1,1,-72.532,-7.239
20.931,1,2,0,-70.364,-5.070
20.936,1,1,1,-72.533,-7.240
20.936,1,2,0,-70.363,-5.070
20.941,1,1,1,-72.534,-7.241
20.941,1,2,0,-70.362,-5.069
20.946,1,1,1,-72.535,-7.242
20.946,1,2,0,-70.362,-5.068
20.951,1,1,1,-72.536,-7.243
20.951,1,2,0,-70.361,-5.068
20.956,1,1,1,-72.537,-7.244
20.956,1,2,0,-70.360,-5.067
20.961,1,1,1,-72.538,-7.245
20.961,1,2,0,-70.359,-5.066
20.966,1,1,1,-72.539,-7.246
20.966,1,2,0,-70.358,-5.066
20.971,1,1,1,-72.539,-7.248
20.971,1,2,0,-70.357,-5.065
20.976,1,1,1,-72.540,-7.249
20.976,1,2,0,-70.356,-5.064
20.981,1,1,1,-72.541,-7.250
20.981,1,2,0,-70.355,-5.064
20.986,1,1,1,-72.542,-7.251
20.986,1,2,0,-70.354,-5.063
20.991,1,1,1,-72.543,-7.252
20.991,1,2,0,-70.353,-5.062
20.996,1,1,1,-72.544,-7.253
20.996,1,2,0,-70.353,-5.062
21.001,1,1,1,-72.545,-7.254
21.001,1,2,0,-70.352,-5.061
21.006,1,1,1,-72.546,-7.255
21.006,1,2,0,-70.351,-5.060
21.011,1,1,1,-72.547,-7.256
21.011,1,2,0,-70.350,-5.060
21.016,1,1,1,-72.547,-7.258
21.016,1,2,0,-70.349,-5.059
21.021,1,1,1,-72.548,-7.259
21.021,1,2,0,-70.348,-5.058
21.026,1,1,1,-72.549,-7.260
21.026,1,2,0,-70.347,-5.058
21.031,1,1,1,-72.550,-7.261
21.031,1,2,0,-70.346,-5.057
21.036,1,1,1,-72.551,-7.262
